0.088925324	0.06836142	-0.34419727	-0.03961238	-0.06859017	-0.04969712	0.11438463	-0.002660411	0.08916024	-0.19009335	-0.09002579	-0.41509575	-0.06698705	-0.07703985	-0.022349693	0.12532197
0.011327534	0.29250798	0.22194292	-0.12494695	-0.27181363	-0.20828061	-0.18217924	0.065679	0.5374042	-0.17353815	0.030858299	-0.6410729	0.07075466	-0.36920467	0.16400395	-0.08393178
-0.13206258	-0.28048486	-0.33505294	-0.052151773	0.15223217	0.180051	-0.0495111	-0.27818358	-0.12651737	-0.13889815	-0.04192158	-0.38674042	-0.3894212	-0.12220745	0.16559914	0.084407
0.17045715	-0.068351425	-0.34757802	0.08938428	0.041230902	0.09821112	0.17831364	-0.00476422	-0.10830028	-0.10580328	0.021479378	-0.14503291	-0.0034826258	0.024001941	0.02466703	0.20825791
0.024272703	0.077330105	-0.45851645	0.064698	-0.06321911	-0.06330887	0.19820891	0.16420746	-0.20685586	-0.13342473	-0.020896643	-0.050312486	-0.079379514	0.097678654	-0.14601381	0.16102973
-0.25144407	-0.4493508	-0.42945507	0.07137067	0.48175323	0.5036527	0.01299039	-0.45023558	-0.37731752	-0.06145048	-0.15153712	0.09785785	-0.74449617	-0.009138274	0.28150913	0.1915746
0.1176013	0.14319475	0.03979282	0.041487798	-0.13684842	-0.1850202	-0.021099877	0.00863902	0.24056149	-0.11372473	0.030212492	-0.37283632	0.24667798	-0.31283972	0.18572842	0.057020664
0.047005817	0.24095932	-0.29415256	-0.05448249	-0.25330925	-0.15791458	0.07328701	0.1508439	0.13861477	-0.0741651	0.09774015	-0.22694361	-0.012717352	0.0795904	-0.23448873	-0.034954514
-0.22523153	-0.3308727	-0.6185257	-0.17411493	0.34814233	0.44135377	0.28322366	-0.07531368	-0.49028412	-0.25374496	-0.17365964	0.38742366	-0.5595475	0.32816276	-0.3165717	-0.051420007
-0.072678566	-0.16349381	-0.121761225	-0.04128232	0.06715163	0.15788938	-0.052429013	-0.17652388	0.0890812	-0.11014344	-0.019758517	-0.28462803	-0.18602322	-0.099519074	0.20085248	0.06228568
-0.25339466	0.09251743	0.35404125	-0.3204968	-0.14193477	-0.14135608	-0.41165236	-0.08436001	0.6364785	-0.2998891	-0.17215544	-0.51437056	0.21558505	-0.25850198	0.15539818	-0.3436765
-0.33347535	0.11502836	-0.3825749	-0.33316553	-0.0057540606	0.27776617	-0.0299605	0.21634896	0.193982	-0.39558294	-0.28155234	-0.025395079	-0.44685444	0.34408158	-0.35272613	-0.32774493
0.07146626	0.18293336	-0.62066567	-0.017499307	-0.0170424	0.07742694	0.5397748	0.44396952	-0.46383682	-0.17166111	-0.057843663	0.3827599	-0.040825717	0.46033332	-0.53627974	0.0636567
0.22972725	0.20023899	-0.045944065	0.060242176	-0.170728	-0.21894336	0.109000705	0.05611498	0.19113961	-0.008418425	0.12390553	-0.35359555	0.1437282	-0.2753287	0.017743696	0.16743916
-0.05324795	0.3242112	0.03342195	-0.10771576	-0.3282203	-0.16497432	-0.11392436	0.1986056	0.4557059	-0.17541406	0.010964561	-0.47629037	0.15785696	-0.05856339	-0.10628385	-0.12670265
0.24747041	0.27090654	-0.04580576	0.22726966	-0.3642382	-0.2727852	0.07936628	0.1663429	0.14940876	0.19188794	0.28047016	-0.38239384	0.19278379	-0.37519518	-0.0070479033	0.15713172
0.12410163	0.35666832	-0.3138251	0.04112908	-0.36230734	-0.23486565	0.23466906	0.4129283	-0.0022300202	0.014912427	0.101604365	-0.11600384	0.1762661	0.12649012	-0.32825753	0.07754295
0.31519848	0.059870493	-0.072062895	0.28833646	-0.20058054	-0.19200677	0.13369502	-0.029222041	0.11705864	0.188533	0.21818362	-0.39174506	0.20993873	-0.3837384	0.21439505	0.3537536
0.00518704	0.027201433	-0.60807383	-0.11091516	0.23678502	0.21562847	0.3737897	0.16922273	-0.38505387	-0.30952945	-0.29944056	0.33304793	-0.04089759	0.40739897	-0.3029472	0.11939495
0.39956728	-0.706691	-0.055420525	0.52649206	0.59831387	0.5404718	0.08257365	-0.80887324	-0.42059994	0.45717788	0.324317	-0.29081708	-0.5587017	-0.8846407	0.86019784	0.6279101
-0.1250066	-0.012538367	-0.22274502	-0.2021177	0.113911286	0.13793878	0.010659574	-0.08106392	0.034907844	-0.3489504	-0.27677342	-0.29430187	-0.0018937308	0.025677726	0.04843443	-0.013353375
0.024300838	-0.1295398	-0.16003707	0.0357036	0.019362511	0.056727406	0.051126324	-0.08295404	-0.060136337	0.13039929	0.15529066	-0.078338325	-0.27835432	0.018173464	-0.07771157	0.00018482129
-0.31472558	0.41799402	0.09208492	-0.36393335	-0.32048628	-0.12551765	-0.17341343	0.35522616	0.4304767	-0.29463157	-0.07655509	-0.2879241	-0.24530563	0.11484012	-0.46966302	-0.40968618
-0.026860226	-0.29116282	0.2832186	-0.04055848	0.123878	0.14256327	-0.34700522	-0.3972187	0.25834405	0.03611915	-0.0048769265	-0.4592271	-0.3661696	-0.5175547	0.43001595	-0.044392306
-0.047086753	-0.116882384	-0.040492736	0.006114213	-0.0027604722	-0.0028052267	-0.15954098	-0.14985164	0.11475087	-0.08402413	0.043978583	-0.30785096	-0.28838745	-0.112289235	0.089118965	-0.018187447
0.054739807	0.04974603	-0.5724925	-0.011674952	0.05412444	0.11799702	0.40397182	0.1502565	-0.37519124	-0.16431355	-0.10345007	0.3083205	-0.14707522	0.32331696	-0.284385	0.14971387
-0.24236669	0.041776925	-0.46723494	-0.29793298	0.17715776	0.23675327	0.11530355	0.28271	-0.14794692	-0.37406287	-0.24146958	0.2679886	-0.36549887	0.40629235	-0.41270888	-0.2129837
-0.117136516	0.040755454	0.051363893	-0.15610287	-0.0019683987	-0.057382174	-0.13090916	-0.112215266	0.15185602	-0.14841336	-0.12459166	-0.3626095	-0.047359727	-0.20502698	0.10697612	-0.08065779
0.002053057	0.118643604	-0.83200085	-0.07660029	0.13371827	0.1451816	0.6114881	0.37889913	-0.7657831	-0.33605826	-0.23387234	0.662453	-0.015000719	0.63478553	-0.7159069	0.0047749816
-0.7868209	0.911823	0.6222728	-0.823236	-0.7729178	-0.689613	-0.8149399	0.79211086	0.93109566	-0.44420823	0.24643913	-0.8227251	-0.24276862	0.3167811	-0.8283871	-0.9393118
-0.01662392	0.22146764	-0.48771217	-0.06435226	-0.17091335	-0.051078297	0.28292516	0.3837153	-0.20154545	-0.14626239	-0.008658595	0.15071282	-0.08091956	0.33227056	-0.40456662	-0.0032093786
-0.6105533	0.5848125	0.060095463	-0.60998404	-0.32688153	-0.07796014	-0.58909744	0.7345983	0.6232962	-0.47659284	-0.20251912	-0.03367234	-0.21259119	0.44712648	-0.65964496	-0.88837963
0.10291069	0.13594466	-0.45404217	0.06810022	-0.1554957	-0.07876913	0.23662156	0.27984327	-0.1420815	-0.08548286	0.08748005	0.13800165	-0.14220715	0.23691967	-0.2825574	0.052432604
0.07767997	0.23166128	-0.32277656	-0.103420675	-0.14456433	-0.15262191	0.1616269	0.33470067	-0.024037419	-0.181905	-0.13085902	-0.08027582	0.24461497	0.12633891	-0.22481574	0.00547903
0.14656626	-0.02602904	-0.14295135	0.11727631	0.03618127	-0.033706192	0.12979579	-0.045455743	-0.035612114	0.024416268	0.035018146	-0.15649153	-0.060002502	-0.15801165	0.0733983	0.16676185
0.45473036	-0.6899123	-0.49679455	0.45017472	0.6994478	0.6458362	0.47456768	-0.7575504	-0.60422534	0.4478756	0.3522534	0.23720641	-0.56142944	-0.6984919	0.74586076	0.6005597
0.10250089	0.1610254	0.23383792	-0.07005415	-0.122804545	-0.15002242	-0.15651183	-0.0448784	0.43783185	-0.042897984	-0.029240638	-0.47364646	0.2645578	-0.44979244	0.24632469	0.049718216
-0.3302613	-0.36492735	-0.3467117	-0.30726546	0.47017422	0.50217843	-0.088610314	-0.13939649	-0.21864648	-0.3592606	-0.4183869	0.047210455	-0.49519432	0.2523123	-0.122739576	-0.27952272
0.08775708	0.03647873	0.08911507	-0.045225393	-0.0020221828	-0.07615362	-0.08063159	-0.06828769	0.3002904	-0.13217746	-0.0702385	-0.3035271	0.22844024	-0.28307053	0.17133081	0.078545876
0.03463795	0.25188377	-0.511138	-0.04861123	-0.15631856	-0.03578264	0.3178797	0.42168546	-0.11243931	-0.07222617	-0.025579792	0.16080205	-0.14649735	0.335324	-0.47021088	-0.009260794
0.27082717	0.14694043	-0.5751926	0.2828084	-0.22298276	-0.18323334	0.4287233	0.3481715	-0.32983124	0.16143548	0.24013719	0.10787712	0.0094634	0.18826254	-0.32198817	0.28624752
-0.20591643	-0.26757306	0.10631404	-0.06473241	0.15501319	0.20239158	-0.2620841	-0.31892297	0.18646683	0.0014382186	-0.04826846	-0.27584916	-0.4834021	-0.24778397	0.2897286	-0.053741887
-0.1181164	0.1374214	-0.069486655	0.00056337076	-0.22017342	-0.09639725	-0.09543261	0.1577611	0.039675053	0.06163038	0.22476287	-0.05653142	-0.27218923	0.04484697	-0.19150756	-0.12021083
0.33080447	0.14963302	-0.43605706	0.23329872	-0.12707365	-0.18363515	0.4121797	0.14691833	-0.31373233	0.12756783	0.22226098	0.09589724	0.18999662	0.031357057	-0.20168574	0.4411382
-0.124924	0.19352625	-0.3224629	-0.094844274	-0.18012418	0.086603425	0.047363184	0.19546507	0.06318859	-0.12553447	0.021439636	-0.050903436	-0.3956704	0.2211853	-0.33836588	-0.15559782
0.07745212	0.12589402	-0.5305749	0.12227245	-0.03857147	-0.039727442	0.38682258	0.21270798	-0.35171476	-0.059464004	0.073185116	0.15980726	-0.06644449	0.24452096	-0.27389196	0.20151089
0.018722758	0.22993897	-0.27929154	-0.06882037	-0.14812325	-0.1578021	0.16506894	0.19780466	-0.04196302	-0.16720025	-0.07968451	-0.1618826	0.18142204	0.07045642	-0.17254613	0.08843624
-0.44709077	-0.6577228	0.26256257	-0.44804505	0.6473271	0.6399592	-0.55884606	-0.65479535	0.4394655	-0.49945173	-0.59065974	-0.40182784	-0.4937505	-0.36546454	0.5248756	-0.40491036
0.2522456	0.377678	-0.1794204	0.14996916	-0.46851036	-0.4172678	0.23058698	0.28638214	0.045663122	0.17177342	0.33203626	-0.24311428	0.19406754	-0.15387292	-0.22296627	0.1452862
-0.18184648	-0.39748475	-0.2670421	-0.25869823	0.45772108	0.42112005	0.036072776	-0.19347773	-0.017845836	-0.42539567	-0.4813402	-0.093198426	-0.19775726	0.055000834	0.096581794	0.020575857
-0.28804016	-0.47886875	-0.28821334	-0.19567128	0.46946445	0.49866027	-0.08387781	-0.34459418	-0.14436543	-0.33058265	-0.32836336	0.07507739	-0.49838665	0.13294153	0.109150305	-0.18492737
-0.10450343	-0.3743574	0.10523903	-0.123819984	0.30014884	0.28698862	-0.34020203	-0.3937939	0.07063398	-0.1294259	-0.20656627	-0.3322328	-0.28716168	-0.337984	0.3724613	-0.004847888
0.41597614	-0.56127876	-0.5098436	0.40430963	0.5913026	0.4649879	0.35779676	-0.52016014	-0.56226134	0.3801867	0.26025978	0.275645	-0.51483166	-0.4537589	0.5841135	0.500363
0.6001602	-0.6967953	-0.75538427	0.62350774	0.6530923	0.6004159	0.67771465	-0.5944102	-0.67289823	0.5293367	0.43721285	0.5727499	-0.6796556	-0.4570509	0.61853755	0.6739476
-0.6228617	-0.49451402	0.27803153	-0.6320407	0.65774286	0.6708817	-0.50932795	-0.49154654	0.5166958	-0.6883384	-0.7318029	-0.3339784	-0.46637094	-0.1657869	0.40056053	-0.59701645
0.19835307	0.1312722	-0.3526335	0.18057638	-0.26978585	-0.25484526	0.2709722	0.26603964	-0.24872226	0.22233917	0.32340813	0.20454657	-0.11232548	0.11054202	-0.25596648	0.12091093
0.15836088	0.25639975	-0.105424054	0.06726095	-0.19723226	-0.17124434	0.11004776	0.17103605	0.1421588	-0.056407362	0.018033694	-0.27630758	0.29653305	-0.07210261	-0.098786265	0.086019605
-0.21648054	0.18556951	-0.1438621	-0.20799956	-0.07712524	0.08136742	-0.07687134	0.14383554	0.19396253	-0.3078652	-0.1774636	-0.08477275	-0.21805958	0.22294031	-0.21602163	-0.27352765
-0.18316741	-0.023086676	-0.63781303	-0.25201613	0.38211268	0.42874998	0.4690387	0.37471968	-0.67609084	-0.3995784	-0.46955752	0.54164493	-0.2306246	0.45505863	-0.45055622	-0.086686544
0.6051685	0.31493464	-0.38922754	0.56258285	-0.4280952	-0.50365543	0.46780574	0.29949054	-0.36729652	0.6387844	0.6231371	-0.14232567	0.4570909	-0.6895971	-0.10516349	0.63092357
0.06826371	0.24370304	0.0514557	-0.043900147	-0.2390528	-0.17523742	-0.045185838	0.15943113	0.23813124	-0.120516516	0.03151132	-0.36707175	0.21138	-0.07523883	-0.06360573	-0.019078732
0.32309583	0.053992998	-0.29033896	0.20872341	-0.19794202	-0.20876113	0.26514232	0.08717254	-0.13199253	0.16798075	0.20901673	-0.07964251	0.15624139	-0.111018576	-0.03978646	0.26431477
0.056529418	-0.17247866	0.041137762	-0.016076973	0.10852061	0.01955587	-0.1229843	-0.2608383	0.18050212	-0.077457406	-0.062455285	-0.38576788	-0.0091101155	-0.33455637	0.3645481	0.10332535
0.14880131	0.43479714	-0.11954945	0.117258176	-0.2998858	-0.29435194	0.15866119	0.3478801	0.21348861	0.017409509	0.17756552	-0.31110215	0.23476459	-0.10245503	-0.23102008	0.06467177
0.29366207	0.25538284	-0.34743375	0.25816298	-0.25363567	-0.29278997	0.39374486	0.2773928	-0.20533757	0.1711912	0.17964838	-0.1634651	0.41291183	-0.2213017	-0.11303114	0.3484629
0.104866095	0.23428501	-0.28493875	0.0070790052	-0.2069122	-0.13729239	0.21256186	0.35818622	0.10451447	-0.0033531021	0.06672735	-0.08951278	0.04810546	0.16921084	-0.47504768	-0.0028557132
-0.1731255	0.033970278	0.29222974	-0.21610941	-0.067074	-0.07206961	-0.33315748	-0.08332269	0.56052583	-0.18069	-0.08042889	-0.41059825	0.15421404	-0.27520543	0.17886646	-0.25685498
0.10177597	0.09319401	-0.18866281	0.03656814	-0.050599087	-0.015496536	0.09741061	0.14757124	-0.04747892	-0.13496116	-0.049200717	-0.062074147	0.12767942	0.0827975	-0.08899606	0.041725576
-0.21383797	-0.13173169	-0.089153096	-0.25696823	0.18995807	0.26074123	-0.18201628	-0.10527662	0.15325272	-0.35274947	-0.27843478	-0.2568788	-0.17508674	0.02922613	0.13049825	-0.10694595
0.05937219	0.08814557	0.067756444	-0.061357535	-0.121676795	-0.23174217	-0.07775398	-0.01725906	0.24940464	-0.10994622	0.01179488	-0.4228263	0.23060025	-0.30303633	0.08933369	0.06595299
0.53264725	0.50280315	-0.5874234	0.5721684	-0.49156854	-0.60217154	0.6363384	0.5856706	-0.34455013	0.5568701	0.5438335	0.019810645	0.59181225	-0.15654202	-0.5954844	0.5845974
0.1836137	0.058462504	-0.055163477	0.20195924	-0.10759174	-0.1677948	0.12014788	-0.060900196	-0.051442616	0.22851251	0.24173956	-0.27350706	0.07154885	-0.3590632	0.11367786	0.30919525
0.06575059	0.09312974	-0.06403815	0.1196602	-0.09981963	-0.07399481	0.03581601	0.018549606	0.030923724	0.06631924	0.09675652	-0.247027	0.014019163	-0.1732132	0.06327189	0.16182028
-0.5826083	0.62580174	0.58871925	-0.622735	-0.653913	-0.43758693	-0.7116466	0.5287419	0.8276608	-0.36677024	0.011057682	-0.72723925	-0.34202105	-0.026487732	-0.42233905	-0.78357744
-0.39925504	-0.17528002	-0.6498326	-0.35403	0.40905732	0.5025634	0.23948547	0.27475503	-0.52405703	-0.47187656	-0.4381867	0.4577543	-0.5190127	0.55533963	-0.41577873	-0.32479742
-0.6353373	-0.71016985	0.317459	-0.5545954	0.7341679	0.65263855	-0.6608389	-0.6453085	0.4790611	-0.5968811	-0.7015797	-0.50027055	-0.43082532	-0.21708803	0.54060215	-0.4668955
0.062212177	-0.5752098	-0.2423129	0.20250833	0.47341016	0.4057703	0.100253135	-0.537438	-0.32494906	0.07357383	0.021740677	0.02260297	-0.5146553	-0.1925954	0.4906558	0.28292066
-0.063902706	-0.1371917	-0.38370997	0.005598101	0.06246727	0.12044059	0.06388931	-0.014014158	-0.16084537	0.051144987	0.12097234	0.13827701	-0.42686763	0.20245263	-0.16599217	0.041402016
-0.02962326	-0.3326816	-0.4268354	-0.026295044	0.26021954	0.33048636	0.13784319	-0.16411789	-0.21071629	-0.15984234	-0.20142329	0.027385773	-0.31465456	0.13906798	0.031259745	0.09676685
0.79760915	-0.6449271	-0.7761446	0.771417	0.476058	0.26521516	0.8252577	-0.59322613	-0.77854156	0.688759	0.6525082	0.68262374	-0.43984598	-0.5937935	0.60801476	0.81580347
0.16465585	-0.18512471	-0.4442783	0.29163563	0.12557623	0.14323027	0.28063747	-0.13255872	-0.348963	0.26319337	0.29038963	0.22318137	-0.490002	0.009436529	0.042050973	0.2580681
-0.61412483	0.26874796	-0.44451773	-0.6145711	0.11183058	0.3806331	-0.06490915	0.49384648	0.10194813	-0.55640495	-0.41342133	0.2729182	-0.54408324	0.64527524	-0.6641196	-0.6201385
0.2549302	0.45142654	-0.45175296	0.1297029	-0.38057643	-0.3747908	0.42591906	0.5122207	0.077584475	0.052552536	0.24600978	-0.010270309	0.37204424	0.2706084	-0.5827781	0.15581286
0.0031664728	-0.32291102	0.35926026	-0.057638172	0.22946052	0.13245048	-0.21480966	-0.41736844	0.14071096	-0.052056726	-0.09066202	-0.47966996	-0.074352734	-0.5097821	0.5711	0.032034718
-0.48610258	-0.36764866	-0.474497	-0.49331212	0.6062271	0.5521056	0.011194627	0.18022577	-0.42320925	-0.5425133	-0.578867	0.32246965	-0.5102731	0.4502599	-0.29097086	-0.41360542
0.3101882	-0.58810675	-0.293292	0.3281427	0.63279724	0.5380709	0.24903862	-0.6263019	-0.41003865	0.37316373	0.21718132	0.042823847	-0.54235965	-0.5393863	0.6116415	0.4338434
-0.72163725	-0.1609146	-0.6596489	-0.66947913	0.74645984	0.78120923	0.10817327	0.46873403	-0.5120591	-0.71340585	-0.7000176	0.63721	-0.65717626	0.67657584	-0.6469206	-0.6807376
-0.14361645	-0.081423804	-0.10671177	-0.22904147	0.21691369	0.20344101	-0.051139105	-0.11037125	0.24822481	-0.37676597	-0.41187096	-0.2031001	0.09509493	-0.09693504	0.09809584	-0.12941942
0.2922049	0.39653778	-0.0581971	0.19276221	-0.37797058	-0.42734852	0.13397244	0.328276	0.20802404	0.16099662	0.3352834	-0.2966961	0.32717204	-0.08531101	-0.18082407	0.08749914
0.21208784	0.1936173	-0.5592296	0.13626197	-0.17032862	-0.08330993	0.39748028	0.38558066	-0.35025677	0.0072183553	0.06685469	0.2339321	0.024507726	0.3478954	-0.3824353	0.17144485
-0.19459483	0.107183315	0.018286448	-0.1771475	-0.01185493	0.029176228	-0.1674525	-0.016285507	0.266688	-0.19793043	-0.14232653	-0.33555156	-0.056745213	-0.0393904	0.042745363	-0.16631298
0.14565627	0.0062553906	0.20894669	0.31130168	-0.2469558	-0.19740228	-0.16273968	-0.19744219	0.14388703	0.43064097	0.3912043	-0.41667262	-0.29219687	-0.6242811	0.28334546	0.104961276
0.21877283	-0.13739486	-0.455695	0.20632644	-0.023999754	0.013985035	0.2504025	-0.033730686	-0.29493797	0.1947524	0.146567	0.16827756	-0.088559255	0.019111995	0.01145403	0.28154415
-0.034281604	0.0023057826	-0.6218214	-0.030420136	0.20313174	0.19752666	0.43087775	0.20093405	-0.5240619	-0.22431594	-0.19863597	0.4367603	-0.100924455	0.4085066	-0.30889866	-0.00018448527
0.07304976	-0.50807834	0.23731644	0.018886333	0.41100237	0.2640842	-0.20851879	-0.46212742	0.08135058	0.014819928	-0.10414577	-0.40952176	0.00035092625	-0.5083057	0.5613332	0.34063318
-0.12607126	-0.121812895	-0.1917773	-0.16929333	0.15370229	0.12902197	-0.024573322	-0.07623668	0.018924017	-0.27777126	-0.1842023	-0.16081573	-0.08292682	0.13778369	-0.028792772	-0.11928593
0.32785994	0.48461798	-0.8192249	0.28149787	-0.28095588	-0.20678708	0.7701407	0.6206063	-0.9246697	-0.0225303	0.12161081	0.68188626	0.40309873	0.56042486	-0.7541552	0.49383584
-0.6318426	0.75520504	0.021434626	-0.6213829	-0.43593442	-0.19416875	-0.54843867	0.75591195	0.67989135	-0.53026724	-0.24567582	-0.12239663	-0.3277698	0.39123443	-0.5938513	-0.8576464
